time,DE_BB,DE_BE,DE_BW,DE_BY,DE_HB,DE_HE,DE_HH,DE_MV,DE_NI,DE_NRW,DE_RP,DE_SH,DE_SL,DE_SN,DE_ST,DE_TH,DE_Total
2301,472.1696,13.1723,133.198375,265.7937286,1.7716,41.14423333,1.4952,55.7426,335.42445,16.6104,237.6950333,76.3452,32.1354,81.2238,201.042,63.9421,2028.90602
2302,289.984,8.8548,137.315375,224.0080429,1.0191,31.88453333,0.5874,64.6921,182.428275,7.0748,185.3408,89.0694,28.6605,48.49413333,109.701,31.7765,1440.89076
2303,136.7968,3.9564,142.774875,176.8066143,0.7697,24.15313333,0.6764,94.609,105.5496,3.076,151.9522,204.2941,26.433,21.53573333,36.261,10.5057,1140.150256
2304,32.1504,0.3611,128.522,131.7665143,1.3846,16.6315,2.2517,167.7392,158.578125,4.0757,124.4690667,504.0197,23.9976,6.391,7.344,2.594,1312.276206
2305,19.5424,0,107.556625,94.47738571,2.4682,10.1587,5.1887,307.0957,334.917,10.5353,93.0111,885.7457,20.5524,2.285266667,10.557,0.7782,1904.869677
2306,86.9952,0,81.422625,63.20022857,3.4916,7.042166667,8.5262,467.931,599.044725,32.1442,64.0516,1232.8336,16.4241,1.743,56.457,0.2594,2721.566645
2307,197.9456,0.0471,53.11825,32.24602857,4.5795,6.1132,11.6056,550.7778,922.797825,69.5945,44.40456667,1495.0935,12.8007,2.6726,179.01,0.2594,3583.06617
2308,250.8738,1.0519,33.652,11.79008571,5.9082,6.862366667,13.9018,548.2123,1281.057525,119.4257,24.07613333,1713.5256,8.9991,10.584,353.43,7.0038,4390.35431
2309,385.4932,7.5808,357.3186,912.0938714,7.4912,108.8277333,17.8337,604.2495,1701.50175,396.8477,140.4925333,1852.7932,25.6723,126.9242,549.7296,109.2987,7304.148588
2310,793.7919,27.2889,1212.47655,2740.7578,5.7514,328.9355667,19.5751,788.1925,1575.8109,916.4484,499.3852,1764.7329,84.4985,343.06,622.8396,285.2751,12008.82032
2311,1679.574,74.9863,2187.84545,4709.261471,5.979,564.0902334,25.1191,1017.5772,1935.005125,1571.1957,914.9150667,2014.427,157.2507,687.1096667,1004.3328,512.4993,19061.16811
2312,2624.2785,105.566,3002.60065,6372.179843,11.6317,766.7506333,40.4725,1281.7114,3238.09955,2262.5465,1273.3086,2714.833,221.3158,925.3905333,1568.091,703.542,27112.31821
2313,2994.3858,118.228,3580.17815,7557.529785,15.4582,907.8957,46.7943,1343.4375,3831.407475,2636.116,1537.7284,2919.698,268.2019,1085.295067,1796.0514,829.621,31468.02668
2314,3107.9131,111.1872,3908.995575,8227.738828,16.5844,976.4376667,48.212,1359.2449,4061.588375,2871.3939,1691.6913,3078.7517,295.8978,1193.602133,1898.2956,907.7571,33755.29158
2315,3129.4757,99.0702,3987.576325,8349.303985,16.055,987.8644333,45.4159,1369.7435,4086.0035,2982.128,1733.523834,3276.9655,304.4454,1187.226666,1923.8496,902.7481,34381.39565
2316,3168.9597,92.1867,3822.986925,7910.497857,15.4489,947.8925333,45.5872,1412.9026,4009.4591,2811.6422,1676.457367,3499.6412,294.138,1070.723533,1903.9794,832.4887,33514.99191
2317,3286.7682,98.3914,3409.54765,6880.688957,16.0604,831.8122,45.9471,1418.8896,3834.08645,2436.3268,1510.3628,3659.6855,265.9393,900.5549334,1834.6572,695.5038,31125.2223
2318,3233.3157,100.3345,2741.9144,5270.2486,16.3748,647.2137,45.3681,1346.0853,3584.423275,1843.5767,1243.8908,3594.4989,219.4722,747.0917334,1752.0396,524.8307,26910.67901
2319,2711.5958,73.8706,1877.1343,3293.222528,15.2904,428.2623666,41.2149,1259.4045,3212.684525,1266.8217,884.9107333,3239.757,156.4127,627.519,1578.5232,379.7383,21046.36255
2320,1876.544,39.8322,901.816525,1452.027186,13.0833,226.2544667,33.3911,1114.5764,2645.078375,751.9419,476.6461667,2673.9327,85.6017,407.7117333,1079.7174,237.0312,14015.18635
2321,1735.5143,31.5613,167.0529,279.3576429,10.3077,91.26523333,22.0135,1083.5376,2139.9361,440.5901,146.5815334,2052.5561,21.7636,256.7645334,955.2996,147.941,9582.042743
2322,1938.48,34.1946,9.822625,139.4429571,9.2708,65.02766667,17.1859,1051.4384,1984.1295,404.7247,64.61943333,1791.2846,0.5643,280.8166667,1121.796,190.0105,9102.808649
2323,1874.8096,34.0533,10.87425,184.9302286,8.4323,65.83676667,13.2521,956.318,1801.95495,412.2609,79.49666667,1675.353,2.0196,324.6628,1178.712,252.915,8875.881462
2324,1782.7712,34.3987,12.03775,231.9329143,6.5102,61.25186667,10.7868,843.5543,1505.0967,373.734,86.08353333,1597.594,4.2471,339.8462667,1115.829,281.0599,8286.734231
2325,1818.704,36.4868,12.328625,265.6198286,5.0654,55.61813333,9.6031,822.8426,1384.83105,322.5955,83.92576667,1653.4391,6.3855,311.5709333,1082.322,248.2458,8119.584137
2326,1733.6,36.895,11.635,287.4318571,4.9966,54.50936667,10.5198,790.113,1332.309975,270.6111,67.7993,1843.5952,7.0092,283.6829333,1046.061,214.1347,7994.904032
2327,1644.7136,34.4929,11.635,296.5491857,4.8762,47.2874,9.9057,734.8818,1194.791025,193.5573,44.51813333,1939.7336,5.643,271.3657333,1046.061,186.2492,7666.260777
2328,1447.3984,26.4545,13.223625,295.3070429,4.4462,39.94556667,10.5198,674.7923,1082.39085,114.5041,24.98466667,2071.217,3.5343,241.5023333,953.343,183.0067,7186.570385
2329,1299.8848,21.8858,13.939625,281.6434714,4.6913,29.99663333,11.9705,662.5187,1099.897875,58.444,13.40086667,2174.4244,1.9008,228.0618667,913.869,151.8787,6968.408338
2330,1236.2144,22.5138,11.702125,254.0679,5.3621,19.8679,12.5134,646.1539,1163.0754,34.605,8.1768,2298.8388,0.9207,216.2094667,917.541,127.6248,6975.387492
2331,1186.4128,20.6769,10.314875,236.5536857,5.1901,11.53716667,12.8605,629.022,1137.7029,27.2226,4.315533333,2216.1315,0.297,202.4204,915.246,128.0139,6743.917861
2332,1100.048,20.0489,10.561,230.2072571,5.3019,9.4395,13.35,589.1328,1150.8966,28.6068,3.634133333,2107.2689,0.0594,201.3358667,896.427,138.5196,6504.837657
2333,1067.1749,20.7543,371.894275,883.5082143,5.4903,61.049,13.4545,579.4169,1184.534775,74.8513,119.9742,2046.0532,20.3093,206.4143333,902.2164,155.3866,7712.482497
2334,1226.6316,27.9803,1197.53635,2212.841757,6.1208,180.9873667,16.0936,641.286,1328.6909,235.775,428.032,2161.8495,82.0821,291.6036,1037.5956,193.867,11268.97347
2335,1367.6612,29.6243,2109.745925,3885.9788,5.7738,354.0560333,21.1972,697.6593,1400.8799,497.3705,802.2264,2310.1678,153.2702,416.4556667,1141.3866,321.5637,15515.01733
2336,1383.2735,25.9285,2890.10975,5312.794,5.6377,562.5838667,31.3661,696.0064,1474.93225,937.416,1217.242566,2418.9273,215.7431,559.5146666,1090.9884,409.7987,19232.2628
2337,1351.391,28.9197,3444.052325,6597.286371,5.7877,721.4835667,42.5914,759.2998,1613.138375,1592.7997,1476.941933,2327.9149,259.9476,568.4255334,1022.4174,539.5613,22351.95861
2338,1339.8938,33.837,3758.245575,7357.806857,5.9452,900.4833,47.9814,874.0285,1705.211875,2180.5445,1629.9517,2198.5765,286.3446,535.5920667,1015.743,574.041,24444.22687
2339,1346.6806,38.4632,3828.19505,7312.5014,6.9255,946.4794,54.2128,908.0634,1819.1871,2416.8259,1679.726434,2111.919,293.9704,448.1280666,981.2112,526.2052,24718.69465
2340,1354.9545,39.3372,3663.964475,6854.290271,8.3795,892.8088333,53.6185,904.4042,1821.105625,2432.2565,1610.830334,1954.1358,280.8976,388.1479333,907.2852,490.53,23656.94647
2341,1279.2142,48.777,3267.141725,6006.786814,7.9073,790.9415,47.6485,789.5096,1680.510725,2141.9223,1444.8077,1682.8121,252.4772,338.5361333,782.2974,465.0914,21026.38159
2342,1118.2982,54.8963,2644.77095,4675.120514,7.6224,630.4918,37.5922,606.7586,1466.177625,1710.2598,1180.098633,1317.8884,206.4588,274.5856,637.2018,363.1028,16931.32442
2343,773.1943,34.0165,1832.1633,3120.094071,6.0015,433.8247334,25.9651,411.9398,1085.8215,1161.117,833.857,979.115,145.3617,194.561,463.6044,250.0153,11750.65221
2344,373.1301,14.4106,946.498675,1451.455872,4.181,231.8731667,14.1879,207.6803,654.558275,615.6177,456.2883333,678.3698,78.5508,82.02246666,246.819,121.1285,6176.772488
2345,142.6159,2.3111,222.206175,259.8172714,3.0084,71.7941,5.1704,57.3894,337.5257,166.0838,160.9298667,504.4489,21.8966,20.0986,142.0812,30.4483,2147.825713
2346,114.1024,1.3502,39.51425,73.2119,3.1562,45.42946667,4.0851,25.8257,329.8425,40.6032,125.0369,501.899,8.3457,16.7328,140.913,17.7689,1487.817217
2347,88.8864,1.5229,60.390125,87.67044286,2.6875,58.94443333,3.4443,20.9674,324.006825,68.1334,197.8331333,463.7264,16.632,14.56373333,118.881,9.8572,1538.147193
2348,63.6704,1.7898,80.438125,105.4082429,1.8318,66.526,2.0559,24.0358,264.635175,104.9685,251.8908667,372.5363,23.5224,10.84533333,82.62,5.9662,1462.740843
2349,62.4096,2.4335,99.456875,137.2567857,1.0191,70.9311,0.7476,35.798,177.353775,149.4936,292.2070333,248.1219,28.0665,8.327666667,54.621,4.4098,1372.653836
2350,80.6912,3.454,115.745875,181.2038,0.387,73.47826667,0.0356,56.5097,91.341,189.0202,312.8761667,118.0523,29.8188,5.229,26.622,4.4098,1288.874708
2351,111.5808,4.7885,135.503,225.2501857,0.0387,73.0887,0,81.0569,47.7003,220.5492,306.8571333,32.5174,28.9872,2.4402,9.18,5.7068,1285.245019
2352,148.144,5.7619,152.977875,267.2594571,0,71.71023333,0,106.1155,41.357175,250.1557,276.5348333,7.069,26.4924,1.2782,7.803,9.4681,1372.127374
2353,175.8816,5.5107,160.563,303.1325429,0,68.71356667,0,133.7311,51.25245,290.3744,243.3733667,14.138,23.9085,1.433133333,12.393,16.7313,1501.13666
2354,179.664,4.1919,159.0415,321.0690857,0.0387,64.21856667,0.0089,154.1871,84.74415,351.8175,220.7736,28.276,22.7502,2.5564,26.163,28.2746,1647.775202
2355,184.7072,3.5482,149.107,302.0394571,0.1634,60.98216667,0.0712,165.1822,154.011075,417.3363,199.7637667,40.2933,22.9878,6.778333333,37.179,47.4702,1791.620599
2356,196.6594,3.5639,132.616625,261.8067571,0.172,57.2663,0.0534,166.5843,192.577275,452.941,144.2296667,55.8451,22.1859,17.62333333,56.457,68.4816,1829.063557
2357,264.715,7.9122,433.665775,751.6629571,0.2611,85.9221,1.4039,183.7105,213.472525,476.3192,149.5807667,84.2657,35.8433,94.45593333,130.1502,133.0962,3046.437357
2358,465.8937,20.6072,1162.89245,2265.727728,1.0163,231.5003334,5.9114,242.3656,457.253275,644.7907,305.9711667,152.8447,71.7007,292.8444,337.6998,303.0051,6962.024553
2359,927.4208,41.9308,2095.22355,4712.6135,2.8567,518.3807333,17.9268,452.5381,1209.683825,1436.7598,692.3073,318.7051,142.7013,564.4516,723.4284,517.1752,14374.10351
2360,1372.8046,52.6602,2875.3194,6273.038528,4.8631,741.4301,34.4121,741.827,1809.518275,2100.2606,1225.199334,542.8232,213.3022,816.8774667,1025.0838,658.138,20487.5579
2361,1580.7977,63.1823,3410.241275,7306.481314,5.8278,878.6444,40.6483,864.4173,2086.868725,2500.9411,1508.2705,682.3856,260.8836,997.2748,1168.4574,756.9402,24112.26231
2362,1725.7415,74.1991,3707.256375,7878.913129,6.611,953.4471,41.9211,872.0082,2315.932,2700.7666,1642.0367,713.7791,285.2244,1081.933,1237.686,812.1323,26049.5876
2363,1769.6826,79.0199,3768.50685,7929.903271,7.0224,965.5734667,40.1423,817.2367,2368.768525,2724.7595,1673.144333,686.6334,292.0361,1079.676267,1246.35,814.648,26263.10362
2364,1712.6972,80.2666,3592.13535,7441.918314,6.8453,912.9726667,38.8589,719.5158,2260.834125,2577.9007,1604.969467,654.3967,282.2384,1004.898867,1180.1502,763.6265,24834.22509
2365,1469.9837,70.4386,3195.8065,6485.040614,6.1457,802.0679333,36.5775,602.2608,2019.1189,2296.4782,1438.8187,592.8891,254.4168,861.1532667,1011.8952,656.8016,21799.89312
2366,1106.8036,55.5442,2601.502175,5103.422043,4.8664,644.8782667,31.59,438.7486,1635.39945,1861.4691,1182.664267,487.9707,208.8715,646.0508,785.5128,502.775,17298.0689
2367,711.032,37.2744,1826.01505,3412.349886,3.3022,451.3488,22.11,290.8178,1125.71725,1301.96,841.7537,338.6518,149.2059,399.4634666,507.7488,320.8296,11739.58065
2368,337.6223,17.8857,968.903275,1654.600857,1.6632,241.9354,11.205,182.3997,576.072425,699.214,457.6924,181.5546,82.7525,166.8712666,248.9448,154.3815,5983.698923
2369,75.5626,1.8203,225.772825,268.8111429,0.6083,56.88993333,2.2462,112.4538,134.362325,185.6198,123.1796,84.8327,22.6679,26.65226667,42.2808,28.2737,1392.034193
2370,77.5392,0,0.58175,12.14815714,1.3072,0.029966667,0.6497,105.0927,76.1175,2.6915,0.6814,96.8453,0,24.78933333,2.295,0.2594,401.0281071
2371,125.4496,0,0.559375,15.22867143,2.4209,1.378466667,1.3973,105.0927,178.876125,4.614,0.6814,127.9489,0,43.07146667,13.77,2.4643,622.9532048
2372,178.4032,0,1.969,28.3457,3.01,6.7425,1.6554,100.2344,291.2763,17.0718,3.861266667,138.5524,0,59.92046667,30.753,6.6147,868.4101333
2373,223.1616,0,5.258125,46.55551429,3.096,15.7325,1.5931,88.9836,359.78205,34.0667,8.744633333,115.2247,0,75.0652,47.277,10.2463,1034.787023
2374,238.9216,0,9.9345,60.59172857,2.9799,26.76023333,1.335,71.8517,383.885925,50.3695,13.2873,68.5693,0,85.91053333,70.227,18.2877,1102.91192
2375,205.5104,0,15.25975,65.70935714,2.7348,38.7469,0.9968,53.697,380.841225,72.9781,16.12646667,31.1036,0,88.62186667,96.39,32.5547,1101.270965
2376,151.9264,0,20.6745,62.67852857,2.3478,47.4672,0.6853,41.6791,354.2001,96.894,16.58073333,16.2587,0.0297,88.35073333,120.258,50.7127,1070.743495
2377,103.3856,0,25.6865,53.85931429,1.8447,49.86453333,0.4094,38.355,323.499375,114.1965,12.83303333,10.6035,0.2376,85.91053333,135.864,69.2598,1025.809389
2378,71.8656,0,30.676125,44.22028571,1.3201,48.03656667,0.2314,39.8892,305.99235,121.1175,8.290366667,8.4828,0.7722,81.53366667,146.421,87.1584,996.0075607
2379,40.976,0,35.8895,39.8231,1.1352,44.92003333,0.2314,37.3322,306.246075,121.4251,6.927566667,9.1897,1.6038,71.463,132.192,101.4254,950.780075
2380,30.1553,0.6012,42.64675,46.27872857,1.1524,41.74356667,0.3635,29.0308,329.5192,127.1926,12.15163333,12.8656,3.2076,68.49913334,115.8078,115.3874,976.6032119
2381,261.7156,14.5457,359.7519,977.0954143,1.8282,136.3284,5.6363,118.9574,546.797525,368.5925,152.8710333,95.1598,20.9312,188.2477334,250.4646,216.4926,3715.415906
2382,650.1233,35.5042,1107.634875,2602.221314,2.7337,323.8339,15.3069,282.0761,831.13315,931.4361,492.6418,241.934,69.0982,385.2834,426.7782,321.8253,8719.564439
2383,1098.075,59.9029,1991.0274,4448.812543,4.116,542.6268,27.2953,488.7994,1333.62085,1512.0584,849.0665666,440.6018,133.8466,623.3889333,694.854,480.9422,14729.0347
2384,1482.3516,80.4389,2785.32485,6037.201072,5.6657,734.9549,37.1695,644.5524,1831.961875,2055.8224,1181.601167,658.075,202.596,824.2251333,946.8318,632.8166,20141.5889
2385,1742.6286,93.4806,3336.13995,7095.350486,6.3462,866.1140333,40.8717,713.3976,2097.786875,2410.4973,1453.8693,765.3969,253.732,964.3311333,1096.6254,734.9893,23671.55738
2386,1897.7857,102.0016,3650.646075,7706.200586,6.9159,944.1447,44.962,760.0844,2308.898575,2648.2973,1629.970234,858.2952,284.7411,1035.240667,1197.8022,792.2237,25868.20993
2387,1900.7345,101.3523,3720.326675,7818.2799,7.0266,960.2308667,45.8934,754.2412,2364.05565,2714.0579,1694.497033,895.0567,295.4128,1039.6722,1218.6486,798.5549,26328.04123
2388,1756.0887,91.4659,3511.996375,7407.196972,6.4629,918.2740667,42.4434,694.649,2218.618,2590.1208,1662.321266,867.3396,287.807,979.4940667,1148.397,755.803,24938.47805
2389,1501.9633,76.6363,3084.1108,6541.970657,5.6464,815.8917333,37.297,592.1846,1965.743025,2301.6289,1529.792167,778.5385,263.6055,855.0410667,1009.56,664.3343,22023.94425
2390,1154.9958,57.4647,2404.2445,5208.611015,4.414,659.8242333,29.2828,446.213,1573.374425,1859.7774,1301.932833,633.8839,223.8388,666.8928667,798.4554,524.8472,17548.05287
2391,753.6037,36.3726,1540.6029,3507.760257,2.9248,457.2704666,19.2314,278.752,1059.3789,1293.9163,969.7931667,476.3585,166.4583,438.2782,537.4758,350.0112,11888.18849
2392,350.0202,16.5153,691.81065,1696.308643,1.4399,241.9982334,9.2756,126.6043,540.683725,704.166,603.5856667,419.0744,99.1117,203.6863333,290.9238,176.5449,6171.749351
2393,99.1622,2.4259,131.2046,265.8975,0.334,69.09783333,2.2609,57.4574,213.944375,221.231,410.8527,626.8838,61.4075,29.28026666,230.7204,39.0788,2461.239175
2394,194.7936,2.2922,7.271875,4.819514286,0.1634,36.91893333,2.5899,136.5438,321.977025,122.8862,505.7123667,1138.109,70.8345,20.4512,456.705,25.1618,3047.230314
2395,421.7376,5.7933,18.459375,12.94312857,0.5848,65.2674,6.2122,279.9915,697.2363,333.6691,700.5927667,1558.7145,93.5847,50.85686667,746.793,64.9797,5057.416237
2396,692.1792,10.0166,67.7515,30.01017143,1.3373,97.5415,9.612,449.5206,1149.8817,655.8801,852.9992333,1663.3357,103.8015,87.45986667,963.441,116.2112,6950.979171
2397,944.9696,13.5177,117.1555,58.35587143,2.3349,121.8744333,12.5134,618.5383,1565.229525,976.9376,896.041,1635.0597,97.2378,120.6543333,1066.716,167.7021,8414.837763
2398,1135.9808,16.2652,157.363375,94.35317143,3.5131,136.6180333,14.3023,741.2743,1901.41515,1157.6526,939.1963333,1544.5765,88.2684,151.4473333,1080.486,220.8791,9383.591696
2399,1239.3664,18.4004,206.991125,148.4609143,4.5365,162.8688333,15.219,797.5283,2125.961775,1224.0173,1114.997533,1420.869,81.2295,182.6276667,1085.535,284.6915,10113.30075
2400,1265.8432,19.3581,267.963,259.2600571,5.0482,204.2528,15.2101,776.8166,2229.481575,1256.0846,1155.3137,1292.9201,68.607,217.3714667,1138.32,370.1638,10542.0143
2401,1284.7552,19.5779,258.43125,372.5683286,5.2245,243.4192333,14.3201,745.1098,2265.76425,1311.145,1028.346167,1189.7127,62.073,263.0380667,1268.676,415.4291,10747.5906
2402,1321.3184,20.0175,200.323375,404.1436,5.3535,262.0285333,13.4568,739.2287,2277.181875,1379.5091,859.2454,1150.1263,52.4205,318.2718,1405.458,435.6623,10843.74568
2403,1352.208,20.7083,195.51275,425.7817286,5.934,222.7422333,12.6647,720.0512,2369.537775,1328.1399,701.6148667,1159.316,44.9658,362.9313333,1476.603,437.3484,10836.05999
2404,1372.7549,21.7728,228.784375,455.6834858,7.439,193.1951,12.4942,692.9346,2566.935825,1164.5736,645.5129333,1189.8541,48.4407,386.7571333,1444.2336,419.9572,10851.32356
2405,1278.8002,31.7458,379.61525,865.3667572,8.5024,185.9957334,12.673,598.9396,2426.092375,1067.3033,655.9626667,1246.1322,52.4585,412.1266,1202.0076,388.8472,10812.56918
2406,1028.5503,41.8293,817.658075,1730.006415,7.0234,259.1310667,13.4088,524.6306,2132.8142,1271.8125,743.9618334,1198.5052,75.1389,421.6088,914.1156,371.7501,11551.94509
2407,1226.2354,59.0333,1415.37415,2845.976428,8.5554,473.6445,20.5019,603.1452,2680.511125,2395.0715,1381.934567,1220.1591,153.8571,506.2796666,882.627,449.9489,16322.85524
2408,1777.1361,80.0564,2041.087325,3997.0369,16.209,789.5808333,35.6269,823.8694,4577.46235,3753.4599,2175.907534,1426.1718,256.7659,644.2758,1222.4976,735.2046,24352.34834
2409,2412.9582,97.9876,2555.3571,4791.8622,24.5621,991.0421667,53.7855,1083.0588,6319.7644,4419.9771,2695.3373,1949.4367,329.786,737.7883333,2124.5328,961.1562,31548.3925
2410,2826.2258,105.2218,2966.394275,5351.379342,31.2762,1124.474833,76.0161,1294.6197,7557.1967,4620.5906,3033.146566,2995.6674,379.1295,825.2528,2530.8,1078.9142,36796.30581
2411,2988.2938,97.0089,3193.95205,5852.550257,32.8311,1150.198467,92.1604,1496.4885,8044.629725,4432.1872,3159.045767,4112.2961,398.8302,905.9612,2783.7654,1139.8986,39880.09766
2412,3056.1389,87.5077,3063.975575,5883.581129,31.2401,980.8252667,92.7569,1643.0649,7853.60045,3912.116,3023.195333,4746.6624,359.3093,909.838,2902.5816,1157.3392,39703.73276
2413,3132.1054,85.1728,2703.367075,5370.725214,31.3192,904.8071,80.6966,1703.8915,7497.373375,3360.797,2773.693834,5101.2267,335.4011,856.1274,2987.1462,1014.9267,37938.77719
2414,3154.7396,91.662,1979.6785,4438.789943,29.2141,803.9359333,65.5864,1656.948,7076.607675,3052.0254,2501.774133,5266.323,312.3729,705.8654666,2779.719,928.0121,34843.25416
2415,2852.459,76.858,1463.595975,3260.6016,26.9032,562.4097667,56.3358,1526.9424,6492.665925,2845.3982,2135.423333,5349.7004,233.7194,548.7887333,2475.1824,789.6292,30696.61333
2416,2445.6313,52.8797,813.71705,1736.345914,23.2046,432.5353666,52.9651,1429.773,5573.4405,2066.5402,1453.357833,5515.0977,147.3664,452.0768667,2026.5474,621.5059,24842.98484
2417,2415.8868,43.7751,311.680175,712.8623286,22.5025,291.3228,44.187,1497.2864,4981.282675,1501.8985,1079.176433,5543.6532,97.9088,408.2075334,1809.3,534.3672,21295.29745
2418,2534.208,45.1218,160.227375,515.2905429,26.8234,242.3404333,41.83,1574.3449,4980.62175,1290.3051,987.2350333,5781.7351,91.5948,424.1687333,1688.202,509.721,20893.76997
2419,2456.0384,43.6303,171.504375,501.3537,27.3609,216.9287,52.2163,1595.0566,5068.91805,978.3987,803.0299,6046.1157,76.9527,406.3126667,1410.507,452.3936,20306.71759
2420,2121.296,34.7284,172.377,503.8131429,23.5511,223.6712,52.6969,1561.5599,4872.788625,697.8675,701.2741667,6026.3225,55.3014,396.2032667,1349.46,387.5436,19180.4547
2421,2151.5552,32.7973,166.15675,506.7446,19.952,206.5602333,44.8738,1686.3415,4563.751575,348.8184,539.2145333,5677.1139,33.7095,403.8724667,1635.417,367.6995,18384.57826
2422,2571.4016,38.1981,150.964125,491.7892,15.5488,143.1807333,37.8695,1803.4521,3634.610625,148.3401,336.0437667,5403.5436,15.5628,440.2430667,2295.459,478.3336,18004.54072
2423,3095.264,54.9657,112.54625,455.4441,15.0027,75.12643333,31.5772,1820.3283,2830.04865,114.3503,149.6808667,5330.7329,4.1877,461.7788,2150.874,428.9179,17130.8258
2424,3214.4096,64.3386,69.94425,394.6536286,15.5875,32.87343333,31.3636,1762.5401,2535.981375,184.9445,63.3702,5144.1113,0.5346,464.8,1441.719,264.1989,15685.37059
2425,2889.7536,48.8113,41.66225,306.6850714,14.3405,10.54826667,27.59,1629.0647,2359.13505,306.9848,24.98466667,4880.4376,0,425.1370667,802.332,112.1905,13879.65737
2426,2164.7936,33.9591,20.89825,213.4995143,13.4848,2.547166667,25.2315,1523.2049,2310.41985,439.099,6.359733333,4531.229,0,297.6269333,603.126,37.8724,12223.35175
2427,1459.376,22.1841,8.614375,133.3813,12.4571,1.5283,23.2468,1318.9006,2196.497325,516.4604,4.4291,3772.7253,0,169.9231333,564.57,12.8403,10217.13413
2428,1064.8426,18.563,4.7435,76.14397143,13.416,3.5061,20.6391,974.8056,2179.49775,584.44,7.268266667,3041.2252,0,93.18206667,496.6182,4.3072,8583.198554
2429,1000.0917,22.9898,161.883075,426.1131286,14.1963,93.90453334,20.7877,889.3865,2304.38795,812.0332,120.4930333,2865.9215,6.5783,166.3864,451.893,85.8587,9442.90482
2430,1379.0964,40.7423,629.213775,1434.943429,12.8857,314.0393333,35.6882,1093.4024,2496.0504,1193.0515,363.5412667,3044.6501,30.011,355.9834,625.5354,255.2187,13304.0533
2431,2242.6205,84.3045,1404.9465,3135.999685,18.9063,542.6667333,56.8141,1508.6597,3745.932325,1852.9882,701.3005667,4059.2217,73.9614,630.6478666,1037.5206,480.9151,21577.40578
2432,2861.249,107.2857,2411.9328,5211.397543,27.9667,737.5071,80.2713,1904.7873,5125.88745,2600.5528,1158.354567,5046.9386,131.4062,864.6894667,1263.1362,654.0035,30187.36623
2433,3095.2409,120.9865,2968.85425,6547.383257,30.4562,918.9869333,92.3363,2201.6587,5598.8032,3004.3254,1594.156967,5389.0946,208.4356,1007.297667,1420.8846,798.3119,34997.21297
2434,3192.3019,127.6141,3188.59145,7126.670329,30.2295,1022.509733,96.2578,2321.0213,5698.4476,3140.9706,1860.647433,5513.0927,266.5829,1089.965333,1580.7558,905.6135,37161.27198
2435,3178.1468,128.3141,3303.648125,7153.967715,28.9418,1044.077733,94.4878,2304.3615,5607.918675,3185.4246,1925.510266,5487.2179,277.2424,1116.161667,1663.398,952.6419,37451.46098
2436,3057.4655,121.2931,3198.59,6803.115786,26.8808,995.1238666,86.3554,2219.1713,5371.25065,3062.8156,1889.6537,5086.6693,273.3128,1082.746267,1645.92,934.4999,35854.86397
2437,2790.4296,107.4382,2912.753175,6033.605086,25.0443,899.9147334,75.3327,1996.5212,5203.003375,2881.2528,1723.5559,4516.0371,262.3933,970.7870667,1521.1086,864.5625,32783.73964
2438,2338.5293,85.6683,2333.407675,4823.5539,24.5772,728.0270334,62.6576,1661.9461,5090.702175,2748.6285,1463.333933,3945.6918,210.9899,770.3148667,1336.9224,739.0499,28364.00058
2439,1754.6513,57.4268,1606.5136,3242.673172,24.2523,508.7645667,55.3609,1257.6552,4969.37445,2429.2702,1179.9388,3440.9482,159.4555,515.8022,1057.4304,546.8324,22806.34999
2440,1105.6782,30.6133,789.183775,1507.324728,22.7581,320.4087334,43.6569,953.3302,4447.684375,1798.7472,844.8864,3143.8867,100.6178,223.0111333,681.3726,339.3163,16352.47645
2441,1007.1576,17.3066,205.0501,322.9766571,23.4778,202.3452666,36.0769,1004.1746,4502.242025,1404.8881,613.2869333,3311.8301,55.5687,64.8054,680.8902,311.2862,13763.36318
2442,1424.0736,24.3507,11.746875,92.19184286,27.2362,198.1695667,40.4238,1189.005,5177.766075,1523.1583,655.1661,4339.6591,41.0751,86.95633333,1080.027,401.6809,16312.68649
2443,1992.064,39.8152,15.17025,119.2954,29.2916,247.7644,46.6894,1259.8339,5449.251825,1601.2118,748.2907667,5424.0437,46.1538,212.6072667,1559.682,440.8503,19232.01561
2444,2563.8368,54.0394,21.838,158.1247857,31.8845,277.1617,49.8489,1330.4071,5661.61965,1552.0727,800.7585667,6082.1676,47.6388,357.3924667,1796.067,483.781,21268.63897
2445,2855.712,54.4947,31.45925,215.5366286,34.0947,276.0829,56.4705,1508.8857,6013.536225,1588.0619,851.75,6372.7035,50.9652,443.8065333,1817.64,522.1722,22693.37194
2446,2962.2496,47.9164,48.262875,297.9652286,36.0598,272.5768,64.5606,1821.0954,7269.7287,1833.1422,901.6057667,6461.7729,59.1624,481.7652,1949.373,550.5765,25057.81337
2447,3311.4912,53.9609,74.95625,395.0014286,37.5648,283.8742333,71.2089,2073.9827,8032.42605,2148.0477,940.5591333,6332.4102,68.8446,515.9667333,2411.127,557.8397,27309.26153
2448,3715.5776,68.1694,111.91975,493.6524143,35.3202,287.4103,71.2801,2219.476,8022.27705,2071.6091,920.4578333,6170.5301,72.9432,534.6749333,2977.533,581.4451,28354.27608
